date,open,high,low,close,adj_close,volume
1962-03-26 00:00:00-05:00,0.257813007,0.259766012,0.253906012,0.254557014,0.044849258,1420800
1962-03-27 00:00:00-05:00,0.25325501,0.25325501,0.251302004,0.252604008,0.044505164,844800
1962-03-28 00:00:00-05:00,0.252604008,0.252604008,0.250651002,0.250651002,0.04416107,460800
1962-03-29 00:00:00-05:00,0.250651002,0.253906012,0.25,0.251302004,0.044275802,1036800
1962-03-30 00:00:00-05:00,0.251302004,0.251302004,0.247396007,0.247396007,0.043587618,1382400
1962-04-02 00:00:00-05:00,0.247396007,0.251953006,0.246094003,0.250651002,0.04416107,1152000
1962-04-03 00:00:00-05:00,0.250651002,0.251953006,0.240885004,0.242838994,0.042784739,1228800
1962-04-04 00:00:00-05:00,0.244791999,0.249348998,0.244791999,0.245767996,0.043300774,1459200
1962-04-05 00:00:00-05:00,0.245767996,0.248372003,0.244791999,0.246094003,0.043358222,1036800
1962-04-06 00:00:00-05:00,0.247396007,0.251302004,0.247396007,0.25,0.044046421,729600
1962-04-09 00:00:00-05:00,0.250651002,0.252604008,0.250651002,0.250651002,0.04416107,537600
1962-04-10 00:00:00-05:00,0.250651002,0.252604008,0.250651002,0.250651002,0.04416107,614400
1962-04-11 00:00:00-05:00,0.250651002,0.251953006,0.243815005,0.244791999,0.043128837,883200
1962-04-12 00:00:00-05:00,0.243489996,0.243489996,0.239583001,0.240234002,0.042325791,1075200
1962-04-13 00:00:00-05:00,0.240234002,0.247396007,0.236328006,0.247396007,0.043587618,1804800
1962-04-16 00:00:00-05:00,0.247396007,0.251302004,0.246745005,0.248046994,0.043702312,2227200
1962-04-17 00:00:00-05:00,0.248046994,0.250651002,0.246094003,0.249348998,0.043931678,1152000
1962-04-18 00:00:00-05:00,0.249348998,0.250651002,0.248697996,0.250651002,0.04416107,691200
1962-04-19 00:00:00-05:00,0.250651002,0.25097701,0.249348998,0.25097701,0.04421854,806400
1962-04-23 00:00:00-05:00,0.25097701,0.253906012,0.250326008,0.251302004,0.044275802,691200
1962-04-24 00:00:00-05:00,0.251302004,0.252604008,0.249348998,0.252604008,0.044505164,883200
1962-04-25 00:00:00-05:00,0.251953006,0.251953006,0.249348998,0.249348998,0.043931678,422400
1962-04-26 00:00:00-05:00,0.249348998,0.250651002,0.246094003,0.248046994,0.043702312,806400
1962-04-27 00:00:00-05:00,0.248046994,0.250651002,0.246745005,0.250651002,0.04416107,883200
1962-04-30 00:00:00-04:00,0.248046994,0.248046994,0.239583001,0.240885004,0.042440463,1382400
1962-05-01 00:00:00-04:00,0.240885004,0.244791999,0.239583001,0.244140998,0.043014128,1574400
1962-05-02 00:00:00-04:00,0.245443001,0.247396007,0.245443001,0.24707,0.043530215,1305600
1962-05-03 00:00:00-04:00,0.24707,0.25,0.246094003,0.25,0.044046421,844800
1962-05-04 00:00:00-04:00,0.25,0.25097701,0.248046994,0.248046994,0.043702312,537600
1962-05-07 00:00:00-04:00,0.248046994,0.25,0.245443001,0.245443001,0.043243509,691200
1962-05-08 00:00:00-04:00,0.245443001,0.248697996,0.242513001,0.242513001,0.042727299,1190400
1962-05-09 00:00:00-04:00,0.242188007,0.242188007,0.237629995,0.237629995,0.041867007,1267200
1962-05-10 00:00:00-04:00,0.237629995,0.238280997,0.234375,0.235677004,0.041522916,1920000
1962-05-11 00:00:00-04:00,0.235677004,0.237629995,0.225911006,0.227864996,0.040146507,2380800
1962-05-14 00:00:00-04:00,0.227864996,0.229166999,0.218098998,0.223958001,0.039458182,3187200
1962-05-15 00:00:00-04:00,0.225260004,0.237629995,0.225260004,0.235026002,0.041408174,2534400
1962-05-16 00:00:00-04:00,0.235026002,0.236978993,0.234375,0.235677004,0.041522916,1612800
1962-05-17 00:00:00-04:00,0.235677004,0.237305,0.233072996,0.233072996,0.041064095,2496000
1962-05-18 00:00:00-04:00,0.233072996,0.233723998,0.229818001,0.233723998,0.041178811,806400
1962-05-21 00:00:00-04:00,0.233723998,0.234375,0.232421994,0.233398005,0.041121382,960000
1962-05-22 00:00:00-04:00,0.233398005,0.233398005,0.225911006,0.226563007,0.039917152,1420800
1962-05-23 00:00:00-04:00,0.226236999,0.226236999,0.222655997,0.223958001,0.039458182,2342400
1962-05-24 00:00:00-04:00,0.222655997,0.222655997,0.219401002,0.219401002,0.038655318,2688000
1962-05-25 00:00:00-04:00,0.219401002,0.221353993,0.214844003,0.216796994,0.03819653,2841600
1962-05-28 00:00:00-04:00,0.216471002,0.216471002,0.197265998,0.205403998,0.036189239,4377600
1962-05-29 00:00:00-04:00,0.205403998,0.210286006,0.182291999,0.210286006,0.037049361,7411200
1962-05-31 00:00:00-04:00,0.214193001,0.220052004,0.214193001,0.21875,0.038540579,4761600
1962-06-01 00:00:00-04:00,0.21875,0.220703006,0.213541999,0.216146007,0.03808181,2688000
1962-06-04 00:00:00-04:00,0.214844003,0.214844003,0.199219003,0.199219003,0.03509951,3456000
1962-06-05 00:00:00-04:00,0.199870005,0.214844003,0.199870005,0.207030997,0.036475863,2688000
1962-06-06 00:00:00-04:00,0.207681999,0.211588994,0.207681999,0.209635004,0.036934666,1344000
1962-06-07 00:00:00-04:00,0.209635004,0.210938007,0.208984002,0.210286006,0.037049361,691200
1962-06-08 00:00:00-04:00,0.210286006,0.214844003,0.210286006,0.214844003,0.037852425,1420800
1962-06-11 00:00:00-04:00,0.214844003,0.216146007,0.212890998,0.213541999,0.03789876,2304000
1962-06-12 00:00:00-04:00,0.213541999,0.213866994,0.203776002,0.204752997,0.036338914,2227200
1962-06-13 00:00:00-04:00,0.204752997,0.207030997,0.201171994,0.202148005,0.035876587,2726400
1962-06-14 00:00:00-04:00,0.202148005,0.203125,0.199219003,0.199219003,0.035356719,2419200
1962-06-15 00:00:00-04:00,0.199219003,0.207681999,0.198241994,0.207681999,0.036858737,3878400
1962-06-18 00:00:00-04:00,0.207681999,0.208008006,0.204427004,0.206706002,0.036685519,2188800
1962-06-19 00:00:00-04:00,0.205728993,0.205728993,0.203776002,0.203776002,0.036165494,691200
1962-06-20 00:00:00-04:00,0.203776002,0.205728993,0.200846002,0.200846002,0.035645474,2457600
1962-06-21 00:00:00-04:00,0.200846002,0.201171994,0.197916999,0.198241994,0.035183355,1651200
1962-06-22 00:00:00-04:00,0.198241994,0.198241994,0.195313007,0.195313007,0.034663528,1536000
1962-06-25 00:00:00-04:00,0.195313007,0.195638001,0.187825993,0.193359002,0.034316726,5721600
1962-06-26 00:00:00-04:00,0.193359002,0.195963994,0.191405997,0.192708001,0.03420119,2227200
1962-06-27 00:00:00-04:00,0.192708001,0.193359002,0.191081002,0.192056999,0.034085643,2496000
1962-06-28 00:00:00-04:00,0.194661006,0.201171994,0.194661006,0.201171994,0.03570335,2918400
1962-06-29 00:00:00-04:00,0.201171994,0.202473998,0.198568001,0.199219003,0.035356719,2150400
1962-07-02 00:00:00-04:00,0.199219003,0.205403998,0.198568001,0.204427004,0.036281046,1459200
1962-07-03 00:00:00-04:00,0.204427004,0.205728993,0.202473998,0.205728993,0.036512081,1612800
1962-07-05 00:00:00-04:00,0.205728993,0.207030997,0.203125,0.206706002,0.036685519,1228800
1962-07-06 00:00:00-04:00,0.206706002,0.206706002,0.203125,0.203776002,0.036165494,844800
1962-07-09 00:00:00-04:00,0.205078006,0.207681999,0.205078006,0.207681999,0.036858737,1689600
1962-07-10 00:00:00-04:00,0.208333001,0.210938007,0.208333001,0.208333001,0.036974262,2304000
1962-07-11 00:00:00-04:00,0.208333001,0.209635004,0.204752997,0.209635004,0.037205331,1843200
1962-07-12 00:00:00-04:00,0.209635004,0.213541999,0.207030997,0.211588994,0.037552141,1728000
1962-07-13 00:00:00-04:00,0.210938007,0.210938007,0.208333001,0.210611999,0.037378702,921600
1962-07-16 00:00:00-04:00,0.210611999,0.212239996,0.209960997,0.210938007,0.037436578,806400
1962-07-17 00:00:00-04:00,0.210938007,0.212239996,0.209635004,0.209635004,0.037205331,345600
1962-07-18 00:00:00-04:00,0.208333001,0.208333001,0.206706002,0.208008006,0.036916595,1612800
1962-07-19 00:00:00-04:00,0.208008006,0.210286006,0.207030997,0.209960997,0.0372632,921600
1962-07-20 00:00:00-04:00,0.209960997,0.212239996,0.209960997,0.211263001,0.037494279,1036800
1962-07-23 00:00:00-04:00,0.211588994,0.212890998,0.211588994,0.212239996,0.037667658,729600
1962-07-24 00:00:00-04:00,0.212239996,0.213216007,0.209635004,0.209635004,0.037205331,691200
1962-07-25 00:00:00-04:00,0.209635004,0.213541999,0.209635004,0.213541999,0.03789876,652800
1962-07-26 00:00:00-04:00,0.214844003,0.216146007,0.214844003,0.214844003,0.038129836,499200
1962-07-27 00:00:00-04:00,0.214844003,0.216471002,0.214193001,0.216471002,0.038418587,460800
1962-07-30 00:00:00-04:00,0.216471002,0.21875,0.214844003,0.21875,0.038823031,998400
1962-07-31 00:00:00-04:00,0.220052004,0.223306999,0.220052004,0.223306999,0.039631791,1881600
1962-08-01 00:00:00-04:00,0.223306999,0.223306999,0.217447996,0.219401002,0.038938563,1305600
1962-08-02 00:00:00-04:00,0.219401002,0.223958001,0.217447996,0.223958001,0.039747361,1612800
1962-08-03 00:00:00-04:00,0.223958001,0.225260004,0.214517996,0.225260004,0.039978422,537600
1962-08-06 00:00:00-04:00,0.225260004,0.225585997,0.220052004,0.221353993,0.03928519,921600
1962-08-07 00:00:00-04:00,0.221353993,0.221353993,0.21875,0.21875,0.038823031,576000
1962-08-08 00:00:00-04:00,0.218098998,0.218098998,0.216796994,0.218098998,0.038707472,652800
1962-08-09 00:00:00-04:00,0.218098998,0.218098998,0.215495005,0.215495005,0.038245331,652800
1962-08-10 00:00:00-04:00,0.215495005,0.217122003,0.215495005,0.216796994,0.038476437,960000
1962-08-13 00:00:00-04:00,0.216796994,0.216796994,0.215495005,0.215495005,0.038245331,422400
1962-08-14 00:00:00-04:00,0.216146007,0.220703006,0.216146007,0.220703006,0.039169643,998400
1962-08-15 00:00:00-04:00,0.222655997,0.225260004,0.222655997,0.223958001,0.039747361,1305600
1962-08-16 00:00:00-04:00,0.223958001,0.224609002,0.220052004,0.222655997,0.039516281,1689600
1962-08-17 00:00:00-04:00,0.222655997,0.223306999,0.220703006,0.222655997,0.039516281,998400
1962-08-20 00:00:00-04:00,0.222655997,0.225260004,0.222655997,0.225260004,0.039978422,1075200
1962-08-21 00:00:00-04:00,0.225260004,0.225585997,0.224609002,0.225260004,0.039978422,1574400
1962-08-22 00:00:00-04:00,0.225260004,0.225260004,0.222655997,0.224609002,0.03986286,1459200
1962-08-23 00:00:00-04:00,0.225260004,0.225585997,0.225260004,0.225585997,0.040036272,307200
1962-08-24 00:00:00-04:00,0.225585997,0.227213994,0.225260004,0.225585997,0.040036272,537600
1962-08-27 00:00:00-04:00,0.225585997,0.226563007,0.222655997,0.223958001,0.039747361,499200
1962-08-28 00:00:00-04:00,0.223306999,0.223306999,0.220703006,0.220703006,0.039169643,691200
1962-08-29 00:00:00-04:00,0.220703006,0.221028998,0.216796994,0.21875,0.038823031,883200
1962-08-30 00:00:00-04:00,0.220703006,0.222655997,0.220703006,0.221353993,0.03928519,422400
1962-08-31 00:00:00-04:00,0.221353993,0.22168,0.221353993,0.22168,0.039343052,115200
1962-09-04 00:00:00-04:00,0.22168,0.223958001,0.220052004,0.220052004,0.039054118,652800
1962-09-05 00:00:00-04:00,0.220052004,0.220052004,0.217447996,0.220052004,0.039054118,806400
1962-09-06 00:00:00-04:00,0.21875,0.21875,0.216796994,0.218424007,0.038765181,960000
1962-09-07 00:00:00-04:00,0.218424007,0.220703006,0.217447996,0.219401002,0.038938563,883200
1962-09-10 00:00:00-04:00,0.220052004,0.221028998,0.220052004,0.221028998,0.039227512,307200
1962-09-11 00:00:00-04:00,0.220703006,0.220703006,0.21875,0.220052004,0.039332256,537600
1962-09-12 00:00:00-04:00,0.220052004,0.222655997,0.219401002,0.220703006,0.039448604,1075200
1962-09-13 00:00:00-04:00,0.219401002,0.219401002,0.216796994,0.21875,0.039099522,499200
1962-09-14 00:00:00-04:00,0.21875,0.21875,0.216146007,0.21875,0.039099522,460800
1962-09-17 00:00:00-04:00,0.21875,0.220052004,0.217447996,0.21875,0.039099522,460800
1962-09-18 00:00:00-04:00,0.21875,0.220703006,0.215495005,0.215495005,0.038517706,921600
1962-09-19 00:00:00-04:00,0.215495005,0.216796994,0.212890998,0.214844003,0.038401391,768000
1962-09-20 00:00:00-04:00,0.214844003,0.216796994,0.211914003,0.212239996,0.03793592,883200
1962-09-21 00:00:00-04:00,0.212239996,0.212239996,0.207681999,0.207681999,0.037121248,921600
1962-09-24 00:00:00-04:00,0.207357004,0.207357004,0.205728993,0.207357004,0.037063144,1267200
1962-09-25 00:00:00-04:00,0.207357004,0.208008006,0.205728993,0.205728993,0.036772113,1113600
1962-09-26 00:00:00-04:00,0.205728993,0.207030997,0.203125,0.203125,0.036306705,1113600
1962-09-27 00:00:00-04:00,0.203125,0.204427004,0.203125,0.203125,0.036306705,499200
1962-09-28 00:00:00-04:00,0.203125,0.205078006,0.202473998,0.204427004,0.036539435,691200
1962-10-01 00:00:00-04:00,0.204427004,0.210938007,0.201822996,0.202148005,0.036132086,1612800
1962-10-02 00:00:00-04:00,0.202148005,0.206379995,0.201822996,0.203776002,0.036423061,614400
1962-10-03 00:00:00-04:00,0.205078006,0.210938007,0.205078006,0.208658993,0.037295863,844800
1962-10-04 00:00:00-04:00,0.208658993,0.208984002,0.208333001,0.208984002,0.037353933,537600
1962-10-05 00:00:00-04:00,0.208984002,0.211588994,0.206379995,0.211588994,0.037819583,921600
1962-10-08 00:00:00-04:00,0.211588994,0.211588994,0.208333001,0.211263001,0.037761312,384000
1962-10-09 00:00:00-04:00,0.211263001,0.213541999,0.210286006,0.213541999,0.038168672,844800
1962-10-10 00:00:00-04:00,0.213541999,0.216796994,0.212239996,0.212239996,0.03793592,806400
1962-10-11 00:00:00-04:00,0.212239996,0.212890998,0.210286006,0.212239996,0.03793592,652800
1962-10-12 00:00:00-04:00,0.210938007,0.210938007,0.210938007,0.210938007,0.037703201,460800
1962-10-15 00:00:00-04:00,0.210938007,0.212890998,0.210938007,0.210938007,0.037703201,1420800
1962-10-16 00:00:00-04:00,0.210938007,0.210938007,0.210286006,0.210938007,0.037703201,960000
1962-10-17 00:00:00-04:00,0.210938007,0.210938007,0.208984002,0.210611999,0.037644908,384000
1962-10-18 00:00:00-04:00,0.210611999,0.211588994,0.208333001,0.208333001,0.037237585,998400
1962-10-19 00:00:00-04:00,0.208333001,0.208984002,0.200521007,0.201497003,0.036015701,3955200
1962-10-22 00:00:00-04:00,0.201171994,0.201171994,0.196614996,0.200195,0.035782959,2419200
1962-10-23 00:00:00-04:00,0.199870005,0.199870005,0.194010004,0.194010004,0.034677479,1612800
1962-10-24 00:00:00-04:00,0.194010004,0.199219003,0.193359002,0.199219003,0.035608526,2035200
1962-10-25 00:00:00-04:00,0.199219003,0.201822996,0.199219003,0.199219003,0.035608526,883200
1962-10-26 00:00:00-04:00,0.199219003,0.199219003,0.195963994,0.197591007,0.035317555,537600
1962-10-29 00:00:00-05:00,0.200521007,0.203125,0.200521007,0.202473998,0.036190357,1344000
1962-10-30 00:00:00-05:00,0.202473998,0.204101995,0.202473998,0.204101995,0.036481332,499200
1962-10-31 00:00:00-05:00,0.205078006,0.208333001,0.205078006,0.207030997,0.037004896,2803200
1962-11-01 00:00:00-05:00,0.207030997,0.208984002,0.203776002,0.208984002,0.037353933,1958400
1962-11-02 00:00:00-05:00,0.208984002,0.216146007,0.208984002,0.212890998,0.038052306,4569600
1962-11-05 00:00:00-05:00,0.212565005,0.212565005,0.210286006,0.212565005,0.037994031,614400
1962-11-07 00:00:00-05:00,0.212239996,0.212239996,0.210286006,0.211588994,0.037819583,1267200
1962-11-08 00:00:00-05:00,0.211588994,0.211914003,0.210286006,0.210286006,0.037586667,729600
1962-11-09 00:00:00-05:00,0.210286006,0.211588994,0.208984002,0.211588994,0.037819583,537600
1962-11-12 00:00:00-05:00,0.211588994,0.212239996,0.210286006,0.210286006,0.037586667,614400
1962-11-13 00:00:00-05:00,0.210938007,0.212890998,0.210938007,0.210938007,0.037703201,921600
1962-11-14 00:00:00-05:00,0.210938007,0.211588994,0.208984002,0.210938007,0.037703201,1344000
1962-11-15 00:00:00-05:00,0.211588994,0.214844003,0.211588994,0.211588994,0.037819583,768000
1962-11-16 00:00:00-05:00,0.211588994,0.212890998,0.210286006,0.210286006,0.037586667,1497600
1962-11-19 00:00:00-05:00,0.210286006,0.210286006,0.205728993,0.205728993,0.036772113,2035200
1962-11-20 00:00:00-05:00,0.205728993,0.206379995,0.203125,0.206379995,0.036888532,2227200
1962-11-21 00:00:00-05:00,0.206379995,0.208333001,0.206055,0.207681999,0.037121248,3532800
1962-11-23 00:00:00-05:00,0.208984002,0.214844003,0.208984002,0.212565005,0.037994031,1382400
1962-11-26 00:00:00-05:00,0.212565005,0.215495005,0.212239996,0.214193001,0.038285013,1996800
1962-11-27 00:00:00-05:00,0.214193001,0.214844003,0.213866994,0.214844003,0.038401391,1152000
1962-11-28 00:00:00-05:00,0.214844003,0.215495005,0.214193001,0.214517996,0.038624097,1420800
1962-11-29 00:00:00-05:00,0.215495005,0.216146007,0.215495005,0.216146007,0.038917206,1113600
1962-11-30 00:00:00-05:00,0.216796994,0.224609002,0.216796994,0.224609002,0.040440999,2035200
1962-12-03 00:00:00-05:00,0.223306999,0.223306999,0.220052004,0.220052004,0.039620485,1651200
1962-12-04 00:00:00-05:00,0.220052004,0.225911006,0.220052004,0.224609002,0.040440999,1267200
1962-12-05 00:00:00-05:00,0.225260004,0.226236999,0.225260004,0.226236999,0.040734075,1228800
1962-12-06 00:00:00-05:00,0.224609002,0.224609002,0.222655997,0.223306999,0.040206555,998400
1962-12-07 00:00:00-05:00,0.223306999,0.223958001,0.222655997,0.223958001,0.040323757,921600
1962-12-10 00:00:00-05:00,0.223633006,0.223633006,0.216471002,0.216471002,0.038975745,844800
1962-12-11 00:00:00-05:00,0.217447996,0.220052004,0.217447996,0.219075993,0.039444752,960000
1962-12-12 00:00:00-05:00,0.219075993,0.220052004,0.21875,0.220052004,0.039620485,883200
1962-12-13 00:00:00-05:00,0.220052004,0.225260004,0.220052004,0.222655997,0.040089335,1344000
1962-12-14 00:00:00-05:00,0.224283993,0.229818001,0.224283993,0.229818001,0.041378882,3072000
1962-12-17 00:00:00-05:00,0.229818001,0.231120005,0.227213994,0.227864996,0.041027244,1612800
1962-12-18 00:00:00-05:00,0.227864996,0.227864996,0.225260004,0.225260004,0.040558226,806400
1962-12-19 00:00:00-05:00,0.225260004,0.226563007,0.225260004,0.225260004,0.040558226,921600
1962-12-20 00:00:00-05:00,0.225260004,0.227213994,0.224609002,0.224609002,0.040440999,960000
1962-12-21 00:00:00-05:00,0.224609002,0.226563007,0.223306999,0.223306999,0.040206555,460800
1962-12-24 00:00:00-05:00,0.223306999,0.223958001,0.21875,0.220052004,0.039620485,1843200
1962-12-26 00:00:00-05:00,0.221353993,0.222655997,0.221353993,0.221353993,0.039854929,652800
1962-12-27 00:00:00-05:00,0.221353993,0.223958001,0.221353993,0.222655997,0.040089335,691200
1962-12-28 00:00:00-05:00,0.222655997,0.222655997,0.22168,0.222004995,0.039972123,652800
1962-12-31 00:00:00-05:00,0.222004995,0.222331002,0.221353993,0.222004995,0.039972123,614400
1963-01-02 00:00:00-05:00,0.222004995,0.222004995,0.221353993,0.222004995,0.039972123,729600
1963-01-03 00:00:00-05:00,0.222004995,0.222331002,0.220052004,0.222331002,0.040030852,921600
1963-01-04 00:00:00-05:00,0.223306999,0.229166999,0.223306999,0.227864996,0.041027244,1420800
1963-01-07 00:00:00-05:00,0.227864996,0.227864996,0.227213994,0.227539003,0.040968519,422400
1963-01-08 00:00:00-05:00,0.227864996,0.229818001,0.227864996,0.229818001,0.041378882,1113600
1963-01-09 00:00:00-05:00,0.229491994,0.229491994,0.226563007,0.227213994,0.040910032,2073600
1963-01-10 00:00:00-05:00,0.227213994,0.229166999,0.226563007,0.226563007,0.040792815,1190400
1963-01-11 00:00:00-05:00,0.229166999,0.231771007,0.229166999,0.231771007,0.041730504,1996800
1963-01-14 00:00:00-05:00,0.231771007,0.236328006,0.231771007,0.233072996,0.041964907,3187200
1963-01-15 00:00:00-05:00,0.233072996,0.235351995,0.231771007,0.233723998,0.042082172,1536000
1963-01-16 00:00:00-05:00,0.231120005,0.231120005,0.229166999,0.229166999,0.041261632,652800
1963-01-17 00:00:00-05:00,0.229166999,0.231771007,0.229166999,0.230469003,0.041496065,1228800
1963-01-18 00:00:00-05:00,0.231120005,0.232421994,0.231120005,0.231120005,0.041613296,960000
1963-01-21 00:00:00-05:00,0.231120005,0.231771007,0.230142996,0.231771007,0.041730504,614400
1963-01-22 00:00:00-05:00,0.231771007,0.233072996,0.229818001,0.231771007,0.041730504,921600
1963-01-23 00:00:00-05:00,0.231771007,0.231771007,0.230469003,0.231120005,0.041613296,307200
1963-01-24 00:00:00-05:00,0.232421994,0.234375,0.232421994,0.234375,0.042199343,1075200
1963-01-25 00:00:00-05:00,0.234375,0.234700993,0.233072996,0.234700993,0.04225805,1382400
1963-01-28 00:00:00-05:00,0.234700993,0.235026002,0.232421994,0.234375,0.042199343,1958400
1963-01-29 00:00:00-05:00,0.234375,0.235677004,0.234375,0.235677004,0.042433731,998400
1963-01-30 00:00:00-05:00,0.235677004,0.236002997,0.235026002,0.235351995,0.042375274,883200
1963-01-31 00:00:00-05:00,0.235351995,0.235351995,0.234375,0.235026002,0.042316556,1036800
1963-02-01 00:00:00-05:00,0.235026002,0.236978993,0.235026002,0.236978993,0.042668223,1920000
1963-02-04 00:00:00-05:00,0.237629995,0.238931999,0.237629995,0.237956002,0.04284412,883200
1963-02-05 00:00:00-05:00,0.237956002,0.238931999,0.234700993,0.236328006,0.042550992,844800
1963-02-06 00:00:00-05:00,0.236328006,0.240885004,0.236328006,0.240559995,0.043312971,1305600
