2669.75,363
2669.43,287
2669.83,289
2669.11,276
2670.04,287
2669.84,352
2667.68,288
2667.64,378
2668.61,374
2668.84,323
2669.73,334
2669.19,335
2667.52,348
2667.69,333
2667.0,416
2667.09,434
2668.88,412
2669.81,396
2670.84,440
2671.16,450
2669.58,406
2669.47,395
2668.48,274
2669.21,222
2669.76,281
2669.59,358
2670.17,278
2670.43,286
2670.3,198
2670.54,297
2671.03,320
2671.88,271
2672.05,218
2672.36,254
2671.51,254
2672.62,323
2671.48,264
2672.15,295
2672.96,356
2670.99,305
2669.89,397
2668.25,347
2671.15,362
2670.21,300
2669.04,340
2668.4,379
2667.19,312
2667.32,385
2665.95,422
2667.71,371
2667.93,410
2667.42,456
2669.02,387
2669.65,432
2670.41,393
2670.7,365
2668.78,402
2669.89,453
2668.02,363
2668.69,297
2669.22,302
2668.28,447
2668.18,474
2668.75,471
2667.47,473
2663.2,405
2662.93,436
2663.41,473
2661.87,482
2662.1,500
2664.56,443
2664.32,435
2663.67,351
2664.12,392
2664.04,385
2663.79,513
2664.95,353
2662.48,242
2661.22,253
2661.34,201
2660.67,209
2660.26,200
2660.05,188
2659.57,177
2659.52,226
2659.23,223
2657.99,307
2659.69,259
2660.53,183
2660.85,172
2660.85,171
2661.16,184
2659.95,178
2661.48,153
2660.94,143
2661.07,146
2660.92,115
2660.55,78
2660.58,97
2660.86,147
2660.18,117
2659.64,150
2658.7,116
2659.53,159
2659.94,146
2660.17,170
2659.74,103
2659.45,125
2659.02,133
2659.53,112
2658.92,135
2658.74,149
2657.89,297
2657.99,268
2657.2,243
2657.91,243
2658.44,278
2658.5,252
2657.77,307
2657.35,273
2658.3,226
2659.08,281
2659.25,269
2658.65,324
2660.18,303
2659.78,305
2660.3,259
2660.2,298
2660.77,274
2661.26,264
2661.23,271
2660.39,224
2660.84,313
2661.0,320
2662.25,367
2663.21,286
2663.01,341
2663.17,293
2664.25,330
2663.8,312
2662.53,355
2662.33,328
2662.67,377
2662.64,303
2663.45,369
2662.35,340
2663.94,334
2663.69,366
2664.51,307
2665.54,327
2664.33,320
2665.53,323
2666.13,330
2667.22,312
2667.08,243
2666.39,301
2667.13,337
2667.48,332
2667.22,338
2666.93,372
2667.62,400
2666.04,371
2668.17,399
2668.7,397
2666.88,430
2667.0,444
2668.64,418
2670.3,471
2669.43,467
2667.91,467
2668.63,465
2668.83,479
2668.32,494
2667.48,513
2668.85,517
2672.32,496
2671.81,513
2670.46,537
2672.22,497
2674.4,480
2674.6,501
2676.05,524
2674.19,510
2674.63,512
2673.84,516
2673.78,480
2672.83,527
2672.38,509
2668.99,536
2668.85,543
2668.14,467
2665.71,482
2664.88,482
2666.31,466
2665.99,513
2664.7,510
2665.54,478
2663.88,501
2664.28,487
2661.45,502
2661.91,486
2660.48,480
2656.46,491
2656.33,492
2656.57,481
2655.81,472
2655.66,500
2657.92,531
2656.22,388
2654.96,297
2653.8,354
2655.63,342
2656.49,275
2656.86,321
2656.06,210
2655.61,264
2656.08,291
2657.5,357
2656.36,363
2656.36,349
2656.29,348
2655.59,331
2656.34,343
2653.78,331
2656.7,270
2657.21,412
2656.31,439
2659.15,315
2657.66,280
2658.11,259
2657.84,291
2657.47,360
2657.48,323
2657.01,273
2656.16,299
2655.99,383
2654.74,374
2655.59,405
2657.77,284
2658.12,359
2657.64,347
2656.48,367
2656.94,373
2657.08,372
2655.64,321
2655.35,408
2656.04,356
2653.56,306
2654.33,322
2653.31,329
2653.16,373
2652.99,383
2653.28,346
2652.23,317
2650.33,336
2650.77,371
2649.34,422
2648.72,355
2648.98,351
2647.92,307
2648.49,399
2647.08,350
2647.85,384
2648.49,364
2647.98,389
2649.6,369
2649.71,355
2650.3,375
2650.55,357
2650.04,366
2648.83,365
2648.59,390
2647.27,470
2650.04,462
2647.31,432
2646.22,399
2644.23,254
2644.02,241
2644.21,274
2643.66,295
2643.88,288
2644.03,289
2643.48,355
2642.15,426
2643.27,393
2642.39,348
2642.33,386
2641.33,376
2641.92,372
2641.54,424
2641.0,365
2640.12,410
2638.37,398
2639.23,370
2639.8,294
2639.04,334
2639.32,382
2637.35,409
2638.04,299
2639.02,260
2638.66,250
2637.22,274
2637.16,303
2636.47,258
2635.95,288
2636.95,293
2635.36,316
2635.27,332
2635.28,342
2637.75,399
2636.34,285
2636.93,303
2638.26,232
2637.81,278
2637.51,345
2637.8,319
2638.84,327
2640.44,286
2642.29,282
2643.2,285
2642.33,279
2642.55,323
2641.78,446
2642.36,400
2645.13,428
2642.67,430
2641.9,423
2644.8,410
2646.09,420
2643.6,385
2643.75,398
2642.66,486
2643.97,468
2646.67,407
2647.52,265
2646.8,294
2644.98,245
2645.95,399
2646.43,429
2646.38,442
2646.72,430
2645.39,410
2645.46,470
2646.84,458
2646.54,457
2647.81,481
2648.98,464
2648.17,530
2646.22,497
2642.87,531
2637.64,514
2635.34,532
2631.0,329
2629.77,310
2629.91,317
2628.43,303
2628.16,326
2628.27,400
2631.08,374
2633.83,302
2635.13,335
2636.45,279
2636.03,350
2635.11,394
2640.03,165
2637.63,126
2637.81,189
2637.97,160
2638.85,191
2638.11,306
2637.92,314
2642.45,219
2643.71,297
2642.54,301
2643.67,357
2643.23,1112
2632.67,82
2632.81,128
2632.85,117
2632.82,39
2632.57,83
2631.74,82
2631.58,94
2631.77,87
2632.13,80
2632.32,62
2632.89,117
2632.21,169
2631.96,293
2633.28,259
2633.89,177
2634.53,216
2635.16,201
2635.47,234
2635.58,267
2636.02,270
2635.53,212
2634.46,181
2635.27,196
2634.91,317
2634.86,307
2634.1,284
2633.11,270
2633.98,244
2634.25,272
2634.02,279
2633.86,266
2634.69,272
2634.49,272
2634.89,270
2635.25,258
2636.41,277
2637.17,258
2636.78,205
2636.42,200
2636.72,244
2636.44,250
2635.72,340
2637.65,326
2638.56,271
2637.83,332
2636.92,398
2636.36,373
2634.84,381
2635.0,399
2635.84,355
2634.17,351
2635.01,369
2636.31,329
2635.73,332
2637.29,328
2637.35,312
2637.99,327
2639.49,293
2639.52,390
2635.74,468
2640.41,356
2640.01,342
2639.44,374
2640.14,353
2639.79,411
2640.31,434
2639.06,435
2639.85,458
2638.76,472
2636.96,479
2637.33,487
2638.11,454
2637.51,479
2636.25,476
2635.12,496
2634.37,531
2636.1,499
2639.38,495
2638.14,504
2636.81,502
2637.51,515
2637.0,516
2638.43,517
2637.86,532
2635.07,480
2634.16,534
2632.89,540
2629.29,559
2629.77,553
2630.1,564
2629.69,530
2631.45,402
2628.37,541
2628.16,557
2628.03,556
2635.54,542
2635.61,521
2636.47,545
2632.76,557
2635.76,561
2642.07,573
2636.91,590
2635.0,347
2637.54,482
2634.17,443
2636.34,438
2636.36,381
2636.57,546
2638.45,394
2638.41,402
2638.76,351
2640.75,331
2640.77,358
2639.5,337
2639.32,349
2639.31,353
2640.8,369
2639.56,340
2637.15,380
2637.84,419
2638.47,297
2638.97,279
2637.78,313
2637.42,317
2638.49,258
2638.05,250
2637.76,268
2637.79,275
2637.22,291
2636.25,256
2635.59,299
2635.09,398
2634.15,363
2635.75,377
2634.8,378
2634.74,350
2635.79,305
2636.95,326
2637.41,314
2638.75,287
2639.65,302
2638.61,284
2639.25,334
2640.37,238
2640.68,246
2641.66,262
2640.9,378
2642.59,348
2641.9,364
2640.18,302
2642.33,372
2641.63,367
2641.09,361
2643.16,379
2644.78,390
2643.83,403
2644.26,361
2641.82,361
2642.14,390
2641.92,333
2641.3,317
2638.59,347
2638.65,305
2639.52,312
2639.16,305
2640.56,346
2640.84,395
2639.2,342
2639.74,336
2639.04,323
2637.45,259
2636.6,246
2636.94,302
2636.68,315
2636.55,387
2637.33,331
2638.62,296
2638.26,328
2638.24,389
2639.15,408
2639.24,340
2639.38,283
2639.4,312
2638.28,313
2637.34,420
2640.16,363
2640.34,340
2638.74,352
2638.25,287
2638.27,339
2637.1,348
2638.01,317
2638.02,369
2637.82,407
2635.75,376
2636.77,387
2638.58,401
2639.52,460
2641.8,133
2642.09,136
2642.06,128
2642.12,146
2642.07,194
2641.85,245
2642.18,176
2642.18,202
2641.96,201
2642.61,213
2642.0,167
2641.88,223
2642.04,293
2642.17,195
2640.97,293
2642.14,201
2642.05,227
2642.31,323
2640.7,294
2640.07,276
2639.12,272
2639.54,319
2639.13,380
2636.94,349
2636.26,473
2633.93,394
2629.49,359
2628.63,379
2626.6,424
2625.87,403
2625.29,396
2624.2,398
2624.16,454
2624.48,443
2623.04,388
2622.75,420
2621.71,285
2620.43,318
2619.48,345
2620.56,390
2620.73,392
2619.25,440
2617.61,469
2618.82,473
2619.42,496
2620.94,451
2624.04,479
2620.24,452
2618.5,435
2618.61,404
2617.48,462
2615.41,530
2619.22,509
2628.5,502
2628.42,281
2630.8,283
2631.98,186
2631.91,187
2631.76,236
2632.54,220
2631.66,141
2631.82,145
2631.87,162
2631.94,201
2632.09,277
2633.13,200
2633.75,99
2633.36,78
2633.6,145
2632.97,109
2633.22,126
2633.33,104
2632.8,110
2632.48,130
2632.8,165
2631.79,79
2631.44,83
2631.93,145
2631.66,53
2632.23,103
2632.03,82
2631.38,55
2631.06,60
2631.14,84
2631.18,70
2631.39,80
2631.08,84
2631.2,104
2631.94,120
2632.08,159
2631.25,344
2630.39,265
2630.62,200
2630.48,216
2630.11,242
2628.87,262
2628.66,230
2629.17,210
2629.3,220
2629.21,271
2630.36,269
2631.26,259
2629.8,329
2631.02,232
2631.3,264
2630.98,248
2631.06,250
2629.12,268
2629.65,285
2629.28,251
2629.54,283
2630.56,274
2630.77,306
2630.16,390
2629.59,286
2628.55,266
2627.77,305
2628.21,287
2628.75,320
2626.84,334
2624.99,426
2624.79,442
2625.28,400
2626.42,389
2627.65,346
2627.53,374
2628.01,379
2627.13,408
2628.14,380
2625.19,420
2626.51,434
2626.96,437
2626.57,460
2627.83,412
2628.11,447
2627.65,455
2633.36,377
2634.97,322
2635.15,405
2633.73,437
2636.65,383
2637.88,352
2638.6,384
2636.98,420
2637.42,443
2640.31,449
2642.22,461
2640.79,482
2642.71,427
2642.23,485
2640.23,506
2640.01,517
2635.62,483
2633.61,504
2634.33,464
2634.74,498
2634.16,490
2635.71,497
2637.11,505
2636.18,508
2637.22,516
2638.92,521
2640.4,492
2645.11,494
2644.69,497
2647.09,467
2646.12,484
2646.67,516
2645.64,440
2645.17,418
2646.9,440
2648.53,381
2648.55,442
2647.19,484
2648.91,467
2649.75,479
2647.17,481
2644.84,506
2646.76,447
2647.4,514
2646.44,408
2647.79,508
2651.31,421
2652.35,448
2651.24,445
