Date,Adj Close,Close,High,Low,Open,Volume
12-09-2019,4.584135532,4.606750011,4.710000038,4.598750114,4.65500021,327840000
13-09-2019,4.526171684,4.548500061,4.577000141,4.504499912,4.539750099,324592000
16-09-2019,4.48313427,4.505249977,4.539999962,4.462500095,4.47300005,231832000
17-09-2019,4.504528046,4.526750088,4.531000137,4.465250015,4.512000084,223048000
18-09-2019,4.477411747,4.499499798,4.53550005,4.412499905,4.519750118,258152000
19-09-2019,4.401786327,4.423500061,4.524000168,4.412749767,4.50549984,245476000
20-09-2019,4.296057224,4.317249775,4.446249962,4.30700016,4.422500134,350244000
23-09-2019,4.349542618,4.370999813,4.416749954,4.31374979,4.317500114,249712000
24-09-2019,4.292075157,4.313250065,4.432250023,4.277500153,4.402500153,317268000
25-09-2019,4.433876038,4.455749989,4.475500107,4.267749786,4.312749863,308432000
26-09-2019,4.411736012,4.433499813,4.454750061,4.382249832,4.446000099,234564000
27-09-2019,4.272920609,4.294000149,4.442500114,4.232999802,4.391499996,362056000
30-09-2019,4.330386162,4.351749897,4.361999989,4.288499832,4.320000172,186184000
01-10-2019,4.328645706,4.349999905,4.525000095,4.34525013,4.375,366008000
02-10-2019,4.304763794,4.326000214,4.340000153,4.253250122,4.328000069,293372000
03-10-2019,4.510499477,4.53275013,4.539000034,4.300000191,4.330500126,450588000
04-10-2019,4.526918411,4.549250126,4.578750134,4.469500065,4.534999847,265524000
07-10-2019,4.58562851,4.608250141,4.708499908,4.605750084,4.614500046,480984000
08-10-2019,4.408999443,4.430749893,4.515999794,4.412499905,4.515999794,444436000
09-10-2019,4.49557209,4.517749786,4.567500114,4.479000092,4.507999897,292412000
10-10-2019,4.553287983,4.575749874,4.626999855,4.510250092,4.515500069,309124000
11-10-2019,4.626924038,4.649750233,4.733500004,4.641250134,4.660250187,446404000
14-10-2019,4.640357971,4.663249969,4.684249878,4.609749794,4.640999794,200040000
15-10-2019,4.885150909,4.909249783,4.982250214,4.739999771,4.754000187,664124000
16-10-2019,4.831415653,4.855249882,4.980500221,4.84375,4.875,428944000
17-10-2019,4.833406448,4.857250214,4.945250034,4.802499771,4.900000095,263436000
18-10-2019,4.738872051,4.762249947,4.890500069,4.6875,4.857749939,307440000
21-10-2019,4.876194477,4.900249958,4.913750172,4.804999828,4.823999882,261868000
22-10-2019,4.866243839,4.890250206,5.063250065,4.882500172,4.957499981,328720000
23-10-2019,4.853307724,4.877250195,4.891499996,4.77575016,4.807750225,279916000
24-10-2019,4.897339344,4.921500206,4.955249786,4.884500027,4.918749809,232020000
25-10-2019,5.088397503,5.113500118,5.134500027,4.994750023,5.002500057,423092000
28-10-2019,5.144372463,5.169750214,5.222499847,5.127999783,5.15749979,330792000
29-10-2019,5.048096657,5.072999954,5.162250042,5.053500175,5.155749798,211236000
30-10-2019,5.050086975,5.074999809,5.105750084,5.006499767,5.099999905,205960000
31-10-2019,5.00082922,5.025499821,5.074999809,4.945250034,5.053999901,209732000
01-11-2019,5.039887428,5.064750195,5.097249985,4.964749813,4.989999771,283640000
04-11-2019,5.236665249,5.262499809,5.275000095,5.123000145,5.146249771,376716000
05-11-2019,5.214526653,5.240250111,5.288499832,5.191999912,5.262249947,300868000
06-11-2019,5.165269852,5.190750122,5.241749763,5.102749825,5.21600008,269012000
07-11-2019,5.182932854,5.208499908,5.292500019,5.163499832,5.277750015,280340000
08-11-2019,5.169000149,5.194499969,5.226250172,5.153749943,5.191500187,189100000
11-11-2019,5.178950787,5.204500198,5.227749825,5.106999874,5.193749905,243436000
12-11-2019,5.214526653,5.240250111,5.296500206,5.207749844,5.243000031,283504000
13-11-2019,5.188652992,5.214250088,5.236499786,5.147500038,5.208749771,300188000
14-11-2019,5.219002724,5.244750023,5.247000217,5.163000107,5.223249912,518080000
15-11-2019,5.079690933,5.104750156,5.294499874,5.015999794,5.242499828,1053628000
18-11-2019,5.280947685,5.30700016,5.333749771,5.094250202,5.097249985,574588000
19-11-2019,5.174224377,5.199749947,5.299499989,5.141250134,5.27575016,414564000
20-11-2019,5.253581524,5.279500008,5.363749981,5.164000034,5.176750183,472588000
21-11-2019,5.228705883,5.254499912,5.330999851,5.232749939,5.275000095,288388000
22-11-2019,5.246369362,5.272250175,5.323999882,5.24849987,5.277249813,224100000
25-11-2019,5.503101826,5.530250072,5.535250187,5.388000011,5.401000023,506476000
26-11-2019,5.398367882,5.425000191,5.517250061,5.418499947,5.512499809,385244000
27-11-2019,5.433222294,5.455999851,5.50124979,5.429500103,5.466750145,215784000
29-11-2019,5.395879269,5.418499947,5.453499794,5.394499779,5.425000191,141556000
02-12-2019,5.209410191,5.231249809,5.425000191,5.21600008,5.411499977,372036000
03-12-2019,5.169826984,5.191500187,5.195499897,5.009250164,5.046750069,465232000
04-12-2019,5.213642597,5.235499859,5.297999859,5.206749916,5.275499821,273424000
05-12-2019,5.196713924,5.218500137,5.273250103,5.187749863,5.257500172,184884000
06-12-2019,5.2821064,5.304249763,5.337250233,5.277999878,5.288000107,232236000
09-12-2019,5.2821064,5.304249763,5.359250069,5.272500038,5.28125,211880000
10-12-2019,5.327168465,5.349500179,5.401500225,5.281499863,5.334499836,256388000
11-12-2019,5.410815239,5.433499813,5.43900013,5.357500076,5.360000134,233796000
12-12-2019,5.578363419,5.601749897,5.619999886,5.395500183,5.404500008,404348000
13-12-2019,5.576372623,5.599750042,5.724500179,5.545499802,5.604750156,454704000
16-12-2019,5.605250835,5.628749847,5.701499939,5.619249821,5.647500038,320976000
17-12-2019,5.683423996,5.707250118,5.730000019,5.638000011,5.647500038,321196000
18-12-2019,5.713796139,5.737750053,5.798500061,5.733749866,5.742249966,343548000
19-12-2019,5.861926079,5.886499882,5.900000095,5.767499924,5.772500038,445360000
20-12-2019,5.959266663,5.984250069,6.009749889,5.934000015,5.953249931,603044000
23-12-2019,5.945576191,5.970499992,6.045249939,5.959750175,6.013000011,355060000
24-12-2019,5.940596104,5.965499878,5.982749939,5.920499802,5.954999924,138864000
26-12-2019,5.954785824,5.979750156,6.007999897,5.949999809,5.968999863,182852000
27-12-2019,5.897027016,5.921750069,6.008500099,5.895249844,5.994999886,254644000
30-12-2019,5.783754349,5.808000088,5.90500021,5.776500225,5.899750233,258056000
31-12-2019,5.857942104,5.882500172,5.892000198,5.753250122,5.772500038,231004000
02-01-2020,5.972710133,5.997749805,5.997749805,5.918000221,5.96875,237536000
03-01-2020,5.877112389,5.901750088,5.945750237,5.852499962,5.877500057,205384000
06-01-2020,5.90175724,5.926499844,5.931749821,5.781750202,5.808000088,262636000
07-01-2020,5.973208904,5.998250008,6.044250011,5.909749985,5.954999924,314856000
08-01-2020,5.984412193,6.009500027,6.051000118,5.953750134,5.993999958,277108000
09-01-2020,6.050135612,6.075500011,6.148250103,6.021500111,6.096250057,255112000
10-01-2020,6.082500458,6.107999802,6.213749886,6.09375,6.18324995,316296000
13-01-2020,6.273200512,6.299499989,6.324749947,6.168749809,6.191500187,319840000
14-01-2020,6.156191349,6.18200016,6.282000065,6.168749809,6.256499767,359088000
15-01-2020,6.113620281,6.139249802,6.21724987,6.113249779,6.194749832,263104000
16-01-2020,6.19726944,6.223249912,6.229249954,6.169499874,6.19299984,284192000
17-01-2020,6.205982685,6.231999874,6.25,6.184249878,6.242499828,253792000
21-01-2020,6.172623158,6.198500156,6.232250214,6.164249897,6.195250034,217916000
22-01-2020,6.226644993,6.25274992,6.339749813,6.224999905,6.243999958,239240000
23-01-2020,6.295109272,6.321499825,6.329999924,6.203750134,6.293000221,244516000
24-01-2020,6.235857964,6.262000084,6.487500191,6.207499981,6.4375,373512000
27-01-2020,5.979929924,6.005000114,6.056250095,5.805749893,5.955999851,470536000
28-01-2020,6.173368931,6.199250221,6.231750011,6.017749786,6.071249962,310976000
29-01-2020,6.112873077,6.138500214,6.221000195,6.098499775,6.18475008,258848000
30-01-2020,6.119595051,6.145249844,6.158750057,5.985000134,6.040249825,290504000
31-01-2020,5.886073112,5.910749912,6.111249924,5.868750095,6.09924984,370420000
03-02-2020,5.983167171,6.008250237,6.027750015,5.886250019,5.892499924,255564000
04-02-2020,6.152456284,6.178249836,6.197500229,6.100500107,6.15075016,271544000
05-02-2020,6.242827892,6.269000053,6.309999943,6.185249805,6.299749851,208220000
06-02-2020,6.329713345,6.356249809,6.356249809,6.222000122,6.303500175,218284000
07-02-2020,6.263491631,6.289750099,6.33825016,6.264249802,6.315999985,189752000
10-02-2020,6.546803951,6.574250221,6.574999809,6.307499886,6.3125,529608000
11-02-2020,6.669290066,6.697249889,6.8125,6.62074995,6.683000088,638556000
12-02-2020,6.785056591,6.813499928,6.820000172,6.711249828,6.750249863,374644000
13-02-2020,6.74123764,6.769499779,6.836999893,6.727749825,6.755249977,528016000
14-02-2020,7.214504242,7.244750023,7.374249935,7.150000095,7.181499958,1041924000
18-02-2020,7.38329792,7.414249897,7.432750225,7.121500015,7.140999794,620164000
19-02-2020,7.834654808,7.867499828,7.885250092,7.537250042,7.537250042,694332000
20-02-2020,7.685279846,7.71750021,7.907999992,7.408750057,7.819250107,810052000
21-02-2020,7.321057796,7.351749897,7.630000114,7.266499996,7.604750156,768180000
24-02-2020,6.803477764,6.831999779,7.046750069,6.699999809,6.754749775,856916000
25-02-2020,6.523900986,6.551249981,6.969749928,6.448999882,6.90749979,1055496000
26-02-2020,6.663315773,6.691249847,6.886250019,6.550000191,6.551499844,747732000
27-02-2020,6.292398453,6.315000057,6.675000191,6.222249985,6.372499943,906416000
28-02-2020,6.727584362,6.751749992,6.811500072,6.044750214,6.061500072,1133252000
02-03-2020,6.886015415,6.910749912,6.939750195,6.525000095,6.922500134,890744000
03-03-2020,6.623458385,6.647250175,7.026750088,6.561500072,6.966750145,652792000
04-03-2020,7.087292671,7.112750053,7.12225008,6.679999828,6.755000114,597408000
05-03-2020,6.807796478,6.832250118,7.079999924,6.787499905,6.912499905,540328000
06-03-2020,6.627195358,6.651000023,6.709750175,6.449999809,6.65199995,515412000
09-03-2020,6.114039421,6.136000156,6.485000134,5.954500198,5.997499943,614160000
10-03-2020,6.503639221,6.52699995,6.52699995,6.149750233,6.413499832,580648000
11-03-2020,6.139695644,6.16174984,6.414999962,6.064249992,6.386499882,499964000
12-03-2020,5.388394833,5.40775013,5.902999878,5.394999981,5.636499882,816540000
13-03-2020,5.99945116,6.020999908,6.025499821,5.490250111,5.762499809,634836000
16-03-2020,4.892426014,4.909999847,5.652500153,4.849999905,5.310249805,726972000
17-03-2020,5.412308693,5.431749821,5.521500111,4.775000095,5.022749901,833632000
18-03-2020,5.052352905,5.070499897,5.24849987,4.517000198,5.002500057,874268000
19-03-2020,5.305194855,5.324250221,5.418250084,4.834750175,5.048999786,765512000
20-03-2020,5.125339985,5.143750191,5.757999897,5.128250122,5.474999905,804636000
23-03-2020,5.29821825,5.317249775,5.412000179,4.962999821,5.142749786,643876000
24-03-2020,6.207204819,6.229499817,6.316500187,5.701250076,5.724999905,1101644000
25-03-2020,6.118523121,6.140500069,6.545499802,6.091499805,6.34499979,793432000
26-03-2020,6.407982349,6.431000233,6.555500031,6.25,6.348499775,696108000
27-03-2020,6.2956357,6.318250179,6.578000069,6.217000008,6.25,638828000
30-03-2020,6.61598587,6.639750004,6.649000168,6.339749813,6.383999825,602252000
31-03-2020,6.566413879,6.590000153,6.885000229,6.443749905,6.679999828,949960000
01-04-2020,6.055001736,6.076749802,6.538249969,6.032000065,6.391250134,656912000
02-04-2020,6.363891125,6.386750221,6.400000095,6.057750225,6.105999947,675764000
03-04-2020,6.07592535,6.097750187,6.390749931,5.959750175,6.348999977,663212000
06-04-2020,6.685983181,6.710000038,6.747000217,6.323249817,6.381000042,727884000
07-04-2020,6.452572823,6.475749969,6.956250191,6.432499886,6.932499886,784520000
08-04-2020,6.649864674,6.673749924,6.698750019,6.514999866,6.585249901,542444000
09-04-2020,6.55022192,6.573750019,6.822999954,6.510499954,6.800000191,525564000
13-04-2020,6.722103596,6.746250153,6.755000114,6.425000191,6.513750076,398408000
14-04-2020,7.073343277,7.098750114,7.132999897,6.847249985,6.875,530948000
15-04-2020,6.99587059,7.020999908,7.104249954,6.884500027,6.929999828,366148000
16-04-2020,7.341131687,7.367499828,7.474999905,7.163750172,7.177000046,745620000
17-04-2020,7.281845093,7.308000088,7.47149992,7.173500061,7.449999809,539120000
20-04-2020,7.150565147,7.176249981,7.337500095,7.131750107,7.181000233,449388000
21-04-2020,6.713634014,6.737750053,7.119249821,6.677750111,7.057750225,735160000
22-04-2020,7.128145695,7.153749943,7.196750164,6.885000229,6.930749893,483356000
23-04-2020,7.074836254,7.100249767,7.328499794,7.074999809,7.196000099,424160000
24-04-2020,7.213837624,7.239749908,7.241749763,7.014999866,7.090000153,352328000
27-04-2020,7.400418282,7.427000046,7.587500095,7.349999905,7.374750137,479388000
28-04-2020,7.257929802,7.28399992,7.605000019,7.27850008,7.574999809,442904000
29-04-2020,7.434794426,7.461500168,7.514500141,7.34375,7.419250011,379160000
30-04-2020,7.280846596,7.30700016,7.461500168,7.293000221,7.407249928,375916000
01-05-2020,7.044197083,7.069499969,7.222499847,7.020999908,7.108749866,342096000
04-05-2020,7.256185532,7.282249928,7.296000004,7.021999836,7.021999836,317556000
05-05-2020,7.31721735,7.343500137,7.506750107,7.282249928,7.386750221,368896000
06-05-2020,7.418104172,7.444749832,7.550000191,7.385250092,7.423250198,323464000
07-05-2020,7.594470501,7.621749878,7.685249805,7.532999992,7.584499836,373732000
08-05-2020,7.784538269,7.8125,7.818749905,7.659749985,7.693749905,339216000
11-05-2020,8.036633492,8.065500259,8.112500191,7.778749943,7.807499886,469060000
12-05-2020,7.774573326,7.802499771,8.172499657,7.792749882,8.12349987,493060000
13-05-2020,7.752153873,7.78000021,8.078499794,7.594749928,7.917500019,625852000
14-05-2020,8.001760483,8.030500412,8.036000252,7.6875,7.841750145,602312000
15-05-2020,8.460360527,8.490750313,8.500499725,7.874000072,7.889750004,987660000
18-05-2020,8.718932152,8.750249863,8.916500092,8.680500031,8.760499954,774460000
19-05-2020,8.773983955,8.805500031,9.087499619,8.762749672,8.790249825,717320000
20-05-2020,8.937895775,8.970000267,9.043000221,8.888750076,8.991000175,587536000
21-05-2020,8.743841171,8.775250435,9.052499771,8.737500191,9.05150032,761068000
22-05-2020,8.993944168,9.026249886,9.093000412,8.71325016,8.825249672,1038764000
26-05-2020,8.686548233,8.717749596,9.181750298,8.671999931,9.156749725,770780000
27-05-2020,8.494737625,8.525250435,8.632749557,7.996749878,8.625,1175892000
28-05-2020,8.456624985,8.487000465,8.760499954,8.379249573,8.412249565,734896000
29-05-2020,8.843733788,8.875499725,8.875499725,8.484999657,8.554499626,745256000
01-06-2020,8.774731636,8.806249619,8.840749741,8.689499855,8.833250046,389876000
02-06-2020,8.793663025,8.825249672,8.837249756,8.657999992,8.796250343,391320000
03-06-2020,8.73811245,8.769499779,8.866250038,8.699999809,8.822250366,365440000
04-06-2020,8.739109993,8.766500473,8.943249702,8.677499771,8.727999687,424280000
05-06-2020,8.892128944,8.920000076,8.996999741,8.708000183,8.794500351,481748000
08-06-2020,8.777490616,8.805000305,8.889749527,8.685750008,8.877249718,387736000
09-06-2020,9.017736435,9.045999527,9.109749794,8.751250267,8.800000191,468488000
10-06-2020,9.337482452,9.366749763,9.5,9.153499603,9.167750359,632180000
11-06-2020,8.768768311,8.796250343,9.261249542,8.786000252,9.149999619,583652000
12-06-2020,8.90459156,8.932499886,9.187250137,8.703249931,9.162500381,570908000
15-06-2020,9.145087242,9.173749924,9.182250023,8.743749619,8.815250397,400004000
16-06-2020,9.040167809,9.068499565,9.266750336,8.838749886,9.225000381,535716000
17-06-2020,9.207143784,9.236000061,9.298999786,9.070249557,9.113750458,408304000
18-06-2020,9.189200401,9.218000412,9.282500267,9.114500046,9.227000237,254408000
19-06-2020,9.232313156,9.261249542,9.444999695,9.227250099,9.242500305,524160000
22-06-2020,9.496984482,9.526749611,9.53125,9.273249626,9.300000191,398468000
23-06-2020,9.420472145,9.449999809,9.642499924,9.407500267,9.550999641,375108000
24-06-2020,9.206645966,9.235500336,9.556500435,9.144499779,9.476249695,449372000
25-06-2020,9.460348129,9.489999771,9.505000114,9.182250023,9.355750084,376072000
26-06-2020,9.126398087,9.154999733,9.5,9.125,9.5,592084000
29-06-2020,9.171256065,9.199999809,9.204500198,8.899999619,9.169750214,342248000
30-06-2020,9.46807766,9.497750282,9.526249886,9.266500473,9.31400013,367892000
01-07-2020,9.50022316,9.529999733,9.575750351,9.413000107,9.520750046,326648000
02-07-2020,9.582214355,9.612250328,9.737500191,9.578249931,9.638999939,364056000
06-07-2020,9.808506012,9.839249611,9.90874958,9.712499619,9.741749763,315892000
07-07-2020,9.84090519,9.871749878,10.06999969,9.850749969,9.946249962,357800000
08-07-2020,10.18407917,10.2159996,10.22500038,9.965499878,9.993749619,365480000
09-07-2020,10.47616482,10.50899982,10.56999969,10.23349953,10.38024998,494548000
10-07-2020,10.44650936,10.47924995,10.6552496,10.37874985,10.58874989,497676000
13-07-2020,10.02084064,10.05224991,10.79224968,10.02499962,10.59500027,457076000
14-07-2020,10.34457779,10.37699986,10.40275002,9.785499573,10.07499981,542676000
15-07-2020,10.19529533,10.2272501,10.43299961,10.05574989,10.41425037,403984000
16-07-2020,10.10308647,10.13475037,10.20674992,9.895500183,10.01500034,344964000
17-07-2020,10.16962814,10.20149994,10.24849987,10.08775043,10.22550011,266284000
20-07-2020,10.47791195,10.51074982,10.53125,10.15674973,10.27425003,284852000
21-07-2020,10.29622936,10.32849979,10.56000042,10.28674984,10.51299953,277036000
22-07-2020,10.40613556,10.43875027,10.60249996,10.29150009,10.36750031,367292000
23-07-2020,10.09809875,10.12975025,10.54699993,10.03125,10.44999981,411660000
24-07-2020,10.1626482,10.19449997,10.36474991,9.777000427,9.875,473292000
27-07-2020,10.3889389,10.42150021,10.44174957,10.2177496,10.23225021,292132000
28-07-2020,10.1835804,10.21549988,10.38199997,10.20925045,10.37425041,271636000
29-07-2020,10.43280125,10.46549988,10.51624966,10.34700012,10.39074993,284508000
30-07-2020,10.58083725,10.61400032,10.62300014,10.29524994,10.375,308880000
31-07-2020,10.58158398,10.61474991,10.76650047,10.43299961,10.56324959,386080000
03-08-2020,10.9758482,11.01025009,11.09875011,10.71525002,10.73250008,412720000
04-08-2020,11.19267082,11.22774982,11.22774982,10.90600014,11.05000019,310336000
05-08-2020,11.25148487,11.28674984,11.37174988,11.16625023,11.24400043,249924000
06-08-2020,11.30008316,11.33549976,11.3579998,11.17875004,11.34974957,244316000
07-08-2020,11.16450882,11.19950008,11.50475025,11.03750038,11.3125,342516000
10-08-2020,11.13011742,11.16499996,11.40824986,10.85649967,11.33425045,427796000
11-08-2020,10.81610012,10.85000038,11.13675022,10.79574966,11.07374954,354512000
12-08-2020,11.40450859,11.4402504,11.46700001,10.95825005,10.99075031,464412000
13-08-2020,11.40724564,11.44299984,11.72175026,11.35575008,11.54599953,374460000
14-08-2020,11.52787018,11.56400013,11.70475006,11.44050026,11.52999973,366436000
17-08-2020,12.29845428,12.33699989,12.40974998,11.81725025,11.85124969,621300000
18-08-2020,12.22244263,12.26074982,12.49600029,12.08625031,12.44999981,503448000
19-08-2020,12.10057449,12.13850021,12.31499958,12.09799957,12.29650021,622624000
20-08-2020,12.10306835,12.14099979,12.375,11.87874985,11.97500038,921388000
21-08-2020,12.64387321,12.68350029,12.80875015,12.19524956,12.2017498,999868000
24-08-2020,12.68050957,12.72025013,12.91250038,12.50749969,12.88374996,490564000
25-08-2020,12.71016407,12.75,12.76124954,12.57374954,12.6307497,289076000
26-08-2020,12.73309326,12.77299976,12.86849976,12.67774963,12.79924965,321244000
27-08-2020,12.58879471,12.62825012,12.85000038,12.56649971,12.78149986,317604000
28-08-2020,13.10667133,13.1477499,13.14799976,12.64249992,12.67500019,537160000
31-08-2020,13.33271313,13.37450027,13.57499981,13.03775024,13.18274975,500840000
01-09-2020,13.78194046,13.8210001,13.99374962,13.4364996,13.47999954,511316000
02-09-2020,14.30595589,14.3465004,14.72675037,13.89999962,14.70374966,874012000
03-09-2020,12.97871494,13.01550007,13.88449955,12.87874985,13.82874966,945128000
04-09-2020,12.58682632,12.62250042,13.17500019,11.70475006,12.78374958,1463684000
08-09-2020,11.87933159,11.91300011,12.55000019,11.70425034,11.73449993,795728000
09-09-2020,12.6790638,12.71500015,12.80924988,12.23174953,12.39999962,736200000
10-09-2020,12.2769556,12.31175041,13.0652504,12.16699982,12.98925018,698684000
11-09-2020,12.13012314,12.16450024,12.65250015,11.89575005,12.48550034,636928000
14-09-2020,12.83587074,12.8722496,13.31499958,12.63125038,13.08100033,1201744000
15-09-2020,12.95428753,12.99100018,13.29874992,12.82775021,13.27999973,727556000
16-09-2020,12.47913265,12.51449966,13.0927496,12.51375008,12.95724964,556384000
17-09-2020,12.42827606,12.46350002,12.58975029,12.03474998,12.13224983,792512000
18-09-2020,12.15479946,12.18924999,12.63249969,11.98875046,12.59375,698460000
21-09-2020,12.48187542,12.51725006,12.52250004,11.90450001,11.92500019,721044000
22-09-2020,12.60203362,12.63774967,12.64799976,12.15550041,12.57499981,646452000
23-09-2020,12.08948612,12.12374973,12.72700024,12.07925034,12.57549953,647012000
24-09-2020,12.31310177,12.34799957,12.56949997,12.01399994,12.07225037,731240000
25-09-2020,12.83736801,12.87374973,12.8835001,12.24575043,12.44750023,588016000
28-09-2020,12.99816132,13.03499985,13.05175018,12.75,13.04024982,573808000
29-09-2020,13.18837452,13.22574997,13.44274998,12.93325043,12.9375,621460000
30-09-2020,13.49226379,13.53050041,13.62250042,13.15025043,13.15750027,689184000
01-10-2020,13.57602501,13.61450005,13.76274967,13.46074963,13.75800037,525004000
02-10-2020,13.02533436,13.06225014,13.51949978,13.05099964,13.22500038,552496000
05-10-2020,13.60394478,13.64249992,13.64424992,13.22274971,13.23600006,479820000
06-10-2020,13.69767857,13.73649979,14.1420002,13.66499996,13.82999992,784420000
07-10-2020,13.9245348,13.96399975,14.1192503,13.86349964,13.99975014,418084000
08-10-2020,13.79963875,13.83874989,14.08450031,13.75800037,14.07499981,378900000
09-10-2020,13.72385311,13.76274967,13.82425022,13.66075039,13.7670002,346892000
12-10-2020,14.18579769,14.22599983,14.34700012,13.91250038,13.98950005,434744000
13-10-2020,14.20798397,14.24825001,14.34850025,14.01875019,14.29650021,344604000
14-10-2020,14.05541515,14.09525013,14.3427496,13.96000004,14.29049969,276100000
15-10-2020,13.9305172,13.97000027,14.0057497,13.76774979,13.81075001,267224000
16-10-2020,13.77246475,13.8114996,14.12150002,13.79249954,14.03674984,242392000
19-10-2020,13.45960236,13.49775028,13.98349953,13.40674973,13.90299988,298068000
20-10-2020,13.60693455,13.64550018,13.79975033,13.50699997,13.58349991,229212000
21-10-2020,13.48652744,13.52474976,13.79150009,13.47749996,13.625,219596000
22-10-2020,13.32324028,13.36100006,13.61174965,13.23174953,13.52250004,290480000
23-10-2020,13.55184078,13.59025002,13.59325027,13.29125023,13.44999981,233484000
26-10-2020,13.10411167,13.14124966,13.69274998,13.03849983,13.42700005,336896000
27-10-2020,13.35888672,13.39675045,13.44200039,13.19149971,13.30599976,250520000
28-10-2020,12.59131432,12.62699986,13.26000023,12.60900021,13.19799995,376520000
29-10-2020,12.98719406,13.02400017,13.19274998,12.75,12.83850002,320080000
30-10-2020,12.49857807,12.5340004,12.9364996,12.30000019,12.85000038,416820000
02-11-2020,12.54519463,12.58075047,12.83675003,12.39500046,12.65775013,299652000
03-11-2020,12.98270702,13.01949978,13.10499954,12.60274982,12.70849991,272900000
04-11-2020,13.75526619,13.79424953,13.82750034,13.33699989,13.3892498,410228000
05-11-2020,14.11998081,14.15999985,14.33899975,13.99100018,14.16250038,319028000
06-11-2020,14.52084637,14.56200027,14.58874989,13.89500046,14.10974979,383348000
09-11-2020,13.59222794,13.6307497,14.69149971,13.6107502,14.55249977,582976000
10-11-2020,12.73390961,12.77000046,13.60649967,12.62825012,13.60649967,644068000
11-11-2020,13.38007832,13.41800022,13.43500042,12.94824982,13.05375004,404744000
12-11-2020,13.41871929,13.45674992,13.76599979,13.31599998,13.47900009,365812000
13-11-2020,13.25941753,13.29699993,13.66874981,13.05924988,13.62724972,346312000
16-11-2020,13.47705555,13.51525021,13.64949989,13.15600014,13.17249966,413776000
17-11-2020,13.3843174,13.42224979,13.59624958,13.30375004,13.55249977,312028000
18-11-2020,13.39080048,13.42875004,13.60575008,13.18500042,13.46525002,510924000
19-11-2020,13.40226555,13.4402504,13.48750019,13.10000038,13.21275043,565936000
20-11-2020,13.05076408,13.08775043,13.49450016,13.06499958,13.45400047,341088000
23-11-2020,13.10286427,13.14000034,13.38249969,13.01550007,13.17125034,361356000
24-11-2020,12.92113113,12.95775032,13.1619997,12.88500023,13.14249992,346500000
25-11-2020,13.19734573,13.23474979,13.26949978,13.02000046,13.03250027,259916000
27-11-2020,13.22377205,13.26124954,13.40750027,13.1704998,13.375,167276000
30-11-2020,13.36362553,13.40149975,13.41250038,12.97224998,13.26500034,286952000
01-12-2020,13.35216141,13.39000034,13.52875042,13.22824955,13.49225044,296948000
02-12-2020,13.50622272,13.54450035,13.67350006,13.23425007,13.35050011,283360000
03-12-2020,13.36208725,13.39599991,13.65999985,13.32900047,13.58749962,199520000
04-12-2020,13.52392769,13.55825043,13.56000042,13.38875008,13.44849968,202244000
07-12-2020,13.57230282,13.60674953,13.73124981,13.5,13.60124969,223244000
08-12-2020,13.31620598,13.35000038,13.59875011,13.28149986,13.58500004,271920000
09-12-2020,12.89801502,12.93074989,13.41399956,12.86824989,13.30049992,401300000
10-12-2020,12.9394083,12.97224998,13.06875038,12.8494997,12.86900043,207764000
11-12-2020,12.98030758,13.01325035,13.02000046,12.82299995,12.96724987,209264000
14-12-2020,13.27505589,13.30875015,13.38875008,13.07750034,13.0880003,270156000
15-12-2020,13.32667732,13.36050034,13.46399975,13.18675041,13.43974972,193016000
16-12-2020,13.20897579,13.24250031,13.43725014,13.21249962,13.42249966,223116000
17-12-2020,13.30747414,13.34125042,13.37950039,13.17850018,13.36674976,231384000
18-12-2020,13.23840046,13.27200031,13.40499973,13.07050037,13.37899971,342064000
21-12-2020,13.29849625,13.33224964,13.36999989,12.96749973,13.07474995,302332000
22-12-2020,13.24463463,13.27824974,13.33724976,13.0539999,13.31925011,185580000
23-12-2020,12.97631741,13.00924969,13.27499962,13.00500011,13.25599957,179144000
24-12-2020,12.96085358,12.99374962,13.13249969,12.93875027,13.03724957,97884000
28-12-2020,12.86734295,12.89999962,13.0625,12.76325035,13.0625,212564000
29-12-2020,12.91048431,12.9432497,13.07250023,12.84224987,12.92500019,170372000
30-12-2020,13.11246967,13.14575005,13.21374989,12.89675045,12.99024963,225396000
31-12-2020,13.02195072,13.05500031,13.15100002,12.91499996,13.13650036,192424000
04-01-2021,13.08030128,13.11349964,13.65250015,12.96249962,13.10424995,560640000
05-01-2021,13.37081432,13.40474987,13.44349957,13.08699989,13.09974957,322760000
06-01-2021,12.5825634,12.61450005,13.24499989,12.58600044,13.22249985,580424000
07-01-2021,13.31021976,13.34399986,13.3777504,12.88650036,12.96749973,461480000
08-01-2021,13.24313927,13.27674961,13.42099953,13.04199982,13.36250019,292528000
11-01-2021,13.58701611,13.62150002,13.96100044,13.36250019,13.41874981,518344000
12-01-2021,13.45061302,13.48474979,13.75450039,13.34500027,13.75249958,291476000
13-01-2021,13.49749374,13.53174973,13.625,13.38500023,13.48999977,210028000
14-01-2021,13.16683388,13.20024967,13.59974957,13.18050003,13.57499981,283120000
15-01-2021,12.82694435,12.85949993,13.32524967,12.84850025,13.22799969,277780000
19-01-2021,12.99227619,13.02525043,13.09399986,12.84399986,13.01624966,226188000
20-01-2021,13.33191395,13.36575031,13.43050003,13.0567503,13.11174965,258572000
